experiment,contrast,tf,score,padj,n_targets,dose_label
mouseKD,KD_vs_Control,Zfp42,1.6330479699757456,0.3661702871322632,12,mouseKD
mouseKD,KD_vs_Control,Foxg1,-1.6199627248453041,0.36979424953460693,12,mouseKD
mouseKD,KD_vs_Control,Jdp2,1.6153459579816947,0.36979424953460693,26,mouseKD
mouseKD,KD_vs_Control,Mta1,1.6181872309188907,0.36979424953460693,40,mouseKD
mouseKD,KD_vs_Control,Nfia,1.6143465945897442,0.36979424953460693,41,mouseKD
mouseKD,KD_vs_Control,Mbd2,-1.6069180923342252,0.3705713748931885,59,mouseKD
mouseKD,KD_vs_Control,Skil,1.6054403737485925,0.3705713748931885,17,mouseKD
mouseKD,KD_vs_Control,Twist1,1.6099043980835888,0.3705713748931885,57,mouseKD
mouseKD,KD_vs_Control,Maf,1.598981616259388,0.3715200424194336,35,mouseKD
mouseKD,KD_vs_Control,Tead1,1.6001203642257371,0.3715200424194336,21,mouseKD
mouseKD,KD_vs_Control,Dlx5,1.5941324905465624,0.3720138669013977,23,mouseKD
mouseKD,KD_vs_Control,Kdm2a,-1.5906059070815932,0.3720138669013977,8,mouseKD
mouseKD,KD_vs_Control,Neurog2,-1.591397006198179,0.3720138669013977,17,mouseKD
mouseKD,KD_vs_Control,Hoxb2,1.5872857453895055,0.3725895583629608,5,mouseKD
mouseKD,KD_vs_Control,Apex1,1.5647679689118534,0.38194629549980164,32,mouseKD
mouseKD,KD_vs_Control,Pou3f1,-1.5699081349461717,0.38194629549980164,11,mouseKD
mouseKD,KD_vs_Control,Setbp1,-1.5664690250897595,0.38194629549980164,5,mouseKD
mouseKD,KD_vs_Control,Smad7,-1.5668819566842638,0.38194629549980164,52,mouseKD
mouseKD,KD_vs_Control,Mycn,-1.550068317084057,0.3855193853378296,105,mouseKD
mouseKD,KD_vs_Control,Mycs,-1.550068317084057,0.3855193853378296,105,mouseKD
mouseKD,KD_vs_Control,Ovol1,-1.5516113396437146,0.3855193853378296,9,mouseKD
mouseKD,KD_vs_Control,Park7,1.5503337055538096,0.3855193853378296,6,mouseKD
mouseKD,KD_vs_Control,Trp53,1.531170542044823,0.39820295572280884,781,mouseKD
mouseKD,KD_vs_Control,Atf3,-1.517802628842315,0.4000283479690552,79,mouseKD
mouseKD,KD_vs_Control,Foxa1,-1.525402072970645,0.4000283479690552,35,mouseKD
mouseKD,KD_vs_Control,Gfi1b,1.519817039223874,0.4000283479690552,11,mouseKD
mouseKD,KD_vs_Control,Jarid2,-1.5197766705013123,0.4000283479690552,10,mouseKD
mouseKD,KD_vs_Control,Sin3a,1.516472574183119,0.4000283479690552,10,mouseKD
mouseKD,KD_vs_Control,Myf6,-1.508327623356476,0.40141168236732483,7,mouseKD
mouseKD,KD_vs_Control,Nr3c2,1.5054127448666512,0.40141168236732483,38,mouseKD
mouseKD,KD_vs_Control,Tal1,-1.5049653239933813,0.40141168236732483,62,mouseKD
mouseKD,KD_vs_Control,Trps1,1.510593990148971,0.40141168236732483,14,mouseKD
mouseKD,KD_vs_Control,Atf5,-1.4932164568871,0.40628060698509216,24,mouseKD
mouseKD,KD_vs_Control,Hoxb13,-1.4772871075183656,0.40628060698509216,10,mouseKD
mouseKD,KD_vs_Control,Ikzf1,-1.4773690011735447,0.40628060698509216,18,mouseKD
mouseKD,KD_vs_Control,Irf7,-1.4902579796714235,0.40628060698509216,10,mouseKD
mouseKD,KD_vs_Control,Neurod6,1.4912251386680482,0.40628060698509216,7,mouseKD
mouseKD,KD_vs_Control,Neurog1,1.4841002198016773,0.40628060698509216,6,mouseKD
mouseKD,KD_vs_Control,Nkx2-5,1.4779309858516443,0.40628060698509216,46,mouseKD
mouseKD,KD_vs_Control,Plagl1,1.4779123062472217,0.40628060698509216,11,mouseKD
mouseKD,KD_vs_Control,Usf1,1.4847797011501653,0.40628060698509216,133,mouseKD
mouseKD,KD_vs_Control,Msx2,-1.4739732773125163,0.4070371687412262,29,mouseKD
mouseKD,KD_vs_Control,Nanog,1.4631191806280683,0.41187721490859985,37,mouseKD
mouseKD,KD_vs_Control,Zhx2,1.4644867568225448,0.41187721490859985,8,mouseKD
mouseKD,KD_vs_Control,Cebpe,1.4580447509537466,0.4122137725353241,16,mouseKD
mouseKD,KD_vs_Control,Litaf,1.4601530827367004,0.4122137725353241,21,mouseKD
mouseKD,KD_vs_Control,Maz,1.4509880447623307,0.4159448444843292,27,mouseKD
mouseKD,KD_vs_Control,Dlx4,1.448400257095907,0.4161650836467743,27,mouseKD
mouseKD,KD_vs_Control,Arid4b,-1.4358749782203943,0.42427802085876465,7,mouseKD
mouseKD,KD_vs_Control,Patz1,1.4312658332060113,0.4261218309402466,8,mouseKD
mouseKD,KD_vs_Control,Ubtf,1.4252889600901877,0.42907336354255676,10,mouseKD
mouseKD,KD_vs_Control,Hhex,1.4155021263141463,0.4351269006729126,19,mouseKD
mouseKD,KD_vs_Control,Foxo4,-1.4128565882279154,0.4354112148284912,21,mouseKD
mouseKD,KD_vs_Control,Id1,1.407290745471546,0.43807563185691833,55,mouseKD
mouseKD,KD_vs_Control,Etv3,1.4046190838163468,0.4383910596370697,10,mouseKD
mouseKD,KD_vs_Control,Barx1,1.3988206804538117,0.44009125232696533,8,mouseKD
mouseKD,KD_vs_Control,Creb5,-1.3960150169450027,0.44009125232696533,11,mouseKD
mouseKD,KD_vs_Control,Kat6b,1.395717733973908,0.44009125232696533,6,mouseKD
mouseKD,KD_vs_Control,Esrrg,-1.3895093930233864,0.44331344962120056,17,mouseKD
mouseKD,KD_vs_Control,Gata2,1.3812100452350966,0.44343045353889465,54,mouseKD
mouseKD,KD_vs_Control,Nab2,-1.3842046149456217,0.44343045353889465,6,mouseKD
mouseKD,KD_vs_Control,Sf1,-1.3811914521973525,0.44343045353889465,6,mouseKD
mouseKD,KD_vs_Control,Tbx18,1.3803882699398167,0.44343045353889465,9,mouseKD
mouseKD,KD_vs_Control,Plagl2,-1.3754886382867284,0.44560950994491577,5,mouseKD
mouseKD,KD_vs_Control,Zic1,-1.353200539189262,0.46221017837524414,11,mouseKD
mouseKD,KD_vs_Control,Crebbp,1.3450327850401744,0.46695849299430847,27,mouseKD
mouseKD,KD_vs_Control,Dot1l,1.3430817053767494,0.46695849299430847,7,mouseKD
mouseKD,KD_vs_Control,Ttf1,-1.3345441053450369,0.4722955822944641,37,mouseKD
mouseKD,KD_vs_Control,Brd4,1.317631168292301,0.4753729999065399,9,mouseKD
mouseKD,KD_vs_Control,Fgf2,1.3181085788234337,0.4753729999065399,7,mouseKD
mouseKD,KD_vs_Control,Ing4,-1.3208394362356823,0.4753729999065399,13,mouseKD
mouseKD,KD_vs_Control,Nfic,-1.3184273099592088,0.4753729999065399,49,mouseKD
mouseKD,KD_vs_Control,Six4,-1.321176458037918,0.4753729999065399,6,mouseKD
mouseKD,KD_vs_Control,Smad6,-1.3196450724589275,0.4753729999065399,18,mouseKD
mouseKD,KD_vs_Control,Erg,-1.2925371719945815,0.48007357120513916,37,mouseKD
mouseKD,KD_vs_Control,Gabpa,1.2954055888181841,0.48007357120513916,26,mouseKD
mouseKD,KD_vs_Control,Nfyb,1.2935032943724476,0.48007357120513916,29,mouseKD
mouseKD,KD_vs_Control,Pitx3,1.298083697782118,0.48007357120513916,13,mouseKD
mouseKD,KD_vs_Control,Pou4f2,-1.2985312921846166,0.48007357120513916,18,mouseKD
mouseKD,KD_vs_Control,Smarca1,1.2937533577050557,0.48007357120513916,33,mouseKD
mouseKD,KD_vs_Control,Stat5b,1.2967223385597606,0.48007357120513916,65,mouseKD
mouseKD,KD_vs_Control,Zkscan3,1.3025819442285431,0.48007357120513916,5,mouseKD
mouseKD,KD_vs_Control,Zkscan4,1.3025819442285431,0.48007357120513916,5,mouseKD
mouseKD,KD_vs_Control,Pax3,1.2828868812749261,0.4864538311958313,69,mouseKD
mouseKD,KD_vs_Control,Ahr,1.2711479557793286,0.48679202795028687,118,mouseKD
mouseKD,KD_vs_Control,Dnmt3a,-1.2716909664744114,0.48679202795028687,43,mouseKD
mouseKD,KD_vs_Control,Foxj1,-1.270862826042817,0.48679202795028687,9,mouseKD
mouseKD,KD_vs_Control,Hdgf,1.2696990608970298,0.48679202795028687,6,mouseKD
mouseKD,KD_vs_Control,Myrf,1.27943574224363,0.48679202795028687,8,mouseKD
mouseKD,KD_vs_Control,Ybx3,1.271072331186412,0.48679202795028687,22,mouseKD
mouseKD,KD_vs_Control,Atf1,1.2647474502096927,0.48750999569892883,60,mouseKD
mouseKD,KD_vs_Control,Myt1,-1.2646344256719115,0.48750999569892883,6,mouseKD
mouseKD,KD_vs_Control,Zfp263,-1.2580469463360309,0.491323858499527,6,mouseKD
mouseKD,KD_vs_Control,Ehf,-1.25266496727808,0.493399977684021,8,mouseKD
mouseKD,KD_vs_Control,Grhl3,1.249323462460917,0.493399977684021,21,mouseKD
mouseKD,KD_vs_Control,Rara,1.2495792025925725,0.493399977684021,113,mouseKD
mouseKD,KD_vs_Control,Nrl,1.2407862990738743,0.4989166557788849,11,mouseKD
mouseKD,KD_vs_Control,E2f7,1.2330611618455203,0.5001838803291321,6,mouseKD
mouseKD,KD_vs_Control,Gli1,1.2341704810635437,0.5001838803291321,125,mouseKD
mouseKD,KD_vs_Control,Max,1.2335865002407138,0.5001838803291321,39,mouseKD
mouseKD,KD_vs_Control,Dach1,-1.2305931576352733,0.5005224943161011,5,mouseKD
mouseKD,KD_vs_Control,Notch1,1.216184831212359,0.5111700296401978,50,mouseKD
mouseKD,KD_vs_Control,Fhl2,-1.2094574346445484,0.5152218341827393,6,mouseKD
mouseKD,KD_vs_Control,Nr4a3,1.200817115615777,0.5209730863571167,21,mouseKD
mouseKD,KD_vs_Control,Rxra,1.1980193021549113,0.5210186243057251,60,mouseKD
mouseKD,KD_vs_Control,Tbp,1.19661837107169,0.5210186243057251,127,mouseKD
mouseKD,KD_vs_Control,Sall2,1.1830814623929147,0.5311456322669983,6,mouseKD
mouseKD,KD_vs_Control,E2f6,-1.1761364417594167,0.5337581038475037,33,mouseKD
mouseKD,KD_vs_Control,Pbx2,-1.176001834736871,0.5337581038475037,6,mouseKD
mouseKD,KD_vs_Control,Nr0b1,1.1656534857604586,0.541159451007843,27,mouseKD
mouseKD,KD_vs_Control,Hnf4a,1.1590561111983488,0.5452322363853455,157,mouseKD
mouseKD,KD_vs_Control,Nr1i2,1.1445707857412206,0.5564975142478943,161,mouseKD
mouseKD,KD_vs_Control,Bhlhe40,-1.1294432263082312,0.5627571940422058,28,mouseKD
mouseKD,KD_vs_Control,Mafk,1.1321092908750303,0.5627571940422058,14,mouseKD
mouseKD,KD_vs_Control,Nr2c2,1.1302009885472455,0.5627571940422058,44,mouseKD
mouseKD,KD_vs_Control,Ppard,-1.1299995899105981,0.5627571940422058,70,mouseKD
mouseKD,KD_vs_Control,Fosl2,1.1228355504326804,0.5642825961112976,25,mouseKD
mouseKD,KD_vs_Control,Gata1,1.121216186360777,0.5642825961112976,81,mouseKD
mouseKD,KD_vs_Control,Kat6a,1.119548180385886,0.5642825961112976,10,mouseKD
mouseKD,KD_vs_Control,Ppara,-1.1196970460272069,0.5642825961112976,175,mouseKD
mouseKD,KD_vs_Control,Zbtb16,1.1127872093880384,0.5686032772064209,42,mouseKD
mouseKD,KD_vs_Control,Ewsr1,-1.1080936403182333,0.5710365176200867,45,mouseKD
mouseKD,KD_vs_Control,Rela,1.1047285023237738,0.5722517371177673,350,mouseKD
mouseKD,KD_vs_Control,Cebpz,1.0926756715630017,0.5737428069114685,12,mouseKD
mouseKD,KD_vs_Control,Elf4,1.0995712307453653,0.5737428069114685,30,mouseKD
mouseKD,KD_vs_Control,Foxf2,1.098111016054136,0.5737428069114685,9,mouseKD
mouseKD,KD_vs_Control,Mafg,1.094264847242171,0.5737428069114685,8,mouseKD
mouseKD,KD_vs_Control,Nr4a1,-1.0932640249077297,0.5737428069114685,69,mouseKD
mouseKD,KD_vs_Control,Nr5a1,-1.0909201584510346,0.5737428069114685,62,mouseKD
mouseKD,KD_vs_Control,Fli1,-1.084536360248945,0.5740140080451965,65,mouseKD
mouseKD,KD_vs_Control,Hif3a,-1.0804969826410875,0.5740140080451965,5,mouseKD
mouseKD,KD_vs_Control,Hoxb1,-1.0787256447911955,0.5740140080451965,5,mouseKD
mouseKD,KD_vs_Control,Nr2f1,-1.0785918065207407,0.5740140080451965,65,mouseKD
mouseKD,KD_vs_Control,Srebf2,1.0835449529558703,0.5740140080451965,55,mouseKD
mouseKD,KD_vs_Control,Tef,-1.0831206668501618,0.5740140080451965,9,mouseKD
mouseKD,KD_vs_Control,Dnmt3b,-1.0735975916570075,0.5741143822669983,50,mouseKD
mouseKD,KD_vs_Control,Foxh1,-1.0718805686202466,0.5741143822669983,7,mouseKD
mouseKD,KD_vs_Control,Tcf7,1.0747503374563836,0.5741143822669983,14,mouseKD
mouseKD,KD_vs_Control,Zfp46,-1.0705455040626077,0.5741143822669983,6,mouseKD
mouseKD,KD_vs_Control,Arx,-1.056222283443565,0.5801770687103271,17,mouseKD
mouseKD,KD_vs_Control,En1,1.0558778949045664,0.5801770687103271,7,mouseKD
mouseKD,KD_vs_Control,Hdac4,1.0556218924274348,0.5801770687103271,19,mouseKD
mouseKD,KD_vs_Control,Nfkb2,1.0609580911129506,0.5801770687103271,40,mouseKD
mouseKD,KD_vs_Control,Tfap2a,1.0540329984312056,0.5801770687103271,206,mouseKD
mouseKD,KD_vs_Control,Emx2,1.0426999134738018,0.5804304480552673,7,mouseKD
mouseKD,KD_vs_Control,Mesp2,-1.0420544120093649,0.5804304480552673,5,mouseKD
mouseKD,KD_vs_Control,Mybl1,1.0426732102395215,0.5804304480552673,8,mouseKD
mouseKD,KD_vs_Control,Tfap2b,-1.047161384175114,0.5804304480552673,15,mouseKD
mouseKD,KD_vs_Control,Trim28,-1.0494631635132323,0.5804304480552673,8,mouseKD
mouseKD,KD_vs_Control,Yy1,1.042496003104772,0.5804304480552673,169,mouseKD
mouseKD,KD_vs_Control,Etv5,1.0341132800214632,0.5831940770149231,10,mouseKD
mouseKD,KD_vs_Control,Hoxa7,1.0360946613059159,0.5831940770149231,13,mouseKD
mouseKD,KD_vs_Control,Nfya,1.0331986294046909,0.5831940770149231,72,mouseKD
mouseKD,KD_vs_Control,Pbrm1,-1.0209881011992166,0.5916162133216858,7,mouseKD
mouseKD,KD_vs_Control,Pitx1,1.0200657349160243,0.5916162133216858,22,mouseKD
mouseKD,KD_vs_Control,Hoxa13,-1.0007334060393802,0.6076077222824097,6,mouseKD
mouseKD,KD_vs_Control,Nr1h2,-0.9961844800411335,0.6100238561630249,35,mouseKD
mouseKD,KD_vs_Control,Id3,-0.9913009344937509,0.6127560138702393,29,mouseKD
mouseKD,KD_vs_Control,Mnt,0.9889817413932681,0.6131072044372559,8,mouseKD
mouseKD,KD_vs_Control,Ddit3,0.9783688444999782,0.6195750832557678,78,mouseKD
mouseKD,KD_vs_Control,Tbpl1,-0.9781612059830539,0.6195750832557678,27,mouseKD
mouseKD,KD_vs_Control,Nr2c1,0.9700183794050053,0.6217570900917053,11,mouseKD
mouseKD,KD_vs_Control,Pin1,0.9701419189443902,0.6217570900917053,5,mouseKD
mouseKD,KD_vs_Control,Pin1rt1,0.9701419189443902,0.6217570900917053,5,mouseKD
mouseKD,KD_vs_Control,Gsc,-0.9675379596057516,0.6222711801528931,7,mouseKD
mouseKD,KD_vs_Control,Ets1,0.9607348202009729,0.6232344508171082,144,mouseKD
mouseKD,KD_vs_Control,Nkx6-1,0.9626116250577438,0.6232344508171082,7,mouseKD
mouseKD,KD_vs_Control,Pbx1,-0.9632936248576862,0.6232344508171082,32,mouseKD
mouseKD,KD_vs_Control,Crebzf,-0.9524933836386531,0.6255595088005066,11,mouseKD
mouseKD,KD_vs_Control,Rcor2,0.9526156976460106,0.6255595088005066,12,mouseKD
mouseKD,KD_vs_Control,Srebf1,0.9560002654080058,0.6255595088005066,99,mouseKD
mouseKD,KD_vs_Control,Ppargc1a,-0.9452866510108139,0.630495548248291,26,mouseKD
mouseKD,KD_vs_Control,Erf,0.9330790980390327,0.640149712562561,14,mouseKD
mouseKD,KD_vs_Control,Foxd1,-0.9212236704757674,0.6435067653656006,6,mouseKD
mouseKD,KD_vs_Control,Hic1,0.9199485301009716,0.6435067653656006,18,mouseKD
mouseKD,KD_vs_Control,Isl1,-0.9234295012994318,0.6435067653656006,14,mouseKD
mouseKD,KD_vs_Control,Tada2a,-0.9238505329929616,0.6435067653656006,7,mouseKD
mouseKD,KD_vs_Control,Tfap4,0.9229842652140458,0.6435067653656006,24,mouseKD
mouseKD,KD_vs_Control,Hcfc1,-0.916832902358685,0.6446450352668762,7,mouseKD
mouseKD,KD_vs_Control,Dlx3,-0.9104115349369861,0.6473578214645386,11,mouseKD
mouseKD,KD_vs_Control,Gli3,0.9097783785566682,0.6473578214645386,28,mouseKD
mouseKD,KD_vs_Control,Klf3,0.9063501376127071,0.6473578214645386,9,mouseKD
mouseKD,KD_vs_Control,Zfp523,-0.9069036561252531,0.6473578214645386,6,mouseKD
mouseKD,KD_vs_Control,Thra,0.9035743200850862,0.6481869220733643,49,mouseKD
mouseKD,KD_vs_Control,Bclaf1,0.8970767404301769,0.6489707827568054,5,mouseKD
mouseKD,KD_vs_Control,Prdm2,-0.8985724182264848,0.6489707827568054,8,mouseKD
mouseKD,KD_vs_Control,Zfp382,-0.8971967801315976,0.6489707827568054,10,mouseKD
mouseKD,KD_vs_Control,Vezf1,-0.8923704786487371,0.6516173481941223,5,mouseKD
mouseKD,KD_vs_Control,Gcm1,-0.8880866812994792,0.6538712978363037,8,mouseKD
mouseKD,KD_vs_Control,Nsd2,0.8825566352937598,0.6573006510734558,7,mouseKD
mouseKD,KD_vs_Control,Kcnip3,-0.8695145812267618,0.6651001572608948,11,mouseKD
mouseKD,KD_vs_Control,Npm1,-0.8686399339976004,0.6651001572608948,10,mouseKD
mouseKD,KD_vs_Control,Pou2f3,-0.870979202980342,0.6651001572608948,6,mouseKD
mouseKD,KD_vs_Control,Esr2,0.8656507163403444,0.6661475300788879,141,mouseKD
mouseKD,KD_vs_Control,Ctbp2,0.8593480426892123,0.6703318953514099,10,mouseKD
mouseKD,KD_vs_Control,Nfat5,-0.853093146277646,0.6726966500282288,35,mouseKD
mouseKD,KD_vs_Control,Rbpj,-0.8549162259698151,0.6726966500282288,109,mouseKD
mouseKD,KD_vs_Control,Ctbp1,-0.8380475920137622,0.6814640760421753,7,mouseKD
mouseKD,KD_vs_Control,Mef2b,-0.8380316894088662,0.6814640760421753,5,mouseKD
mouseKD,KD_vs_Control,Mef2bl,-0.8380316894088662,0.6814640760421753,5,mouseKD
mouseKD,KD_vs_Control,Mzf1,0.8363505775288812,0.6814640760421753,17,mouseKD
mouseKD,KD_vs_Control,Thrb,0.8252068725740697,0.6903045773506165,32,mouseKD
mouseKD,KD_vs_Control,E2f2,-0.8216219218998855,0.6919175386428833,47,mouseKD
mouseKD,KD_vs_Control,Tfdp1,-0.8197604243606436,0.6919175386428833,35,mouseKD
mouseKD,KD_vs_Control,Aire,-0.8147284336244798,0.6921501159667969,12,mouseKD
mouseKD,KD_vs_Control,Hnf4g,0.8173153307796349,0.6921501159667969,5,mouseKD
mouseKD,KD_vs_Control,Nfatc4,0.8107699467546668,0.6921501159667969,26,mouseKD
mouseKD,KD_vs_Control,Preb,-0.813196941562609,0.6921501159667969,11,mouseKD
mouseKD,KD_vs_Control,Satb1,0.8101591947727723,0.6921501159667969,24,mouseKD
mouseKD,KD_vs_Control,Bach1,0.7797909616945105,0.7032743096351624,13,mouseKD
mouseKD,KD_vs_Control,Dbp,-0.7820692976549236,0.7032743096351624,21,mouseKD
mouseKD,KD_vs_Control,Egr3,-0.792327922307263,0.7032743096351624,20,mouseKD
mouseKD,KD_vs_Control,Foxp3,0.7893505359642011,0.7032743096351624,35,mouseKD
mouseKD,KD_vs_Control,Gata3,0.7853932936486201,0.7032743096351624,111,mouseKD
mouseKD,KD_vs_Control,Gfi1,0.7959531412715278,0.7032743096351624,29,mouseKD
mouseKD,KD_vs_Control,Hbp1,0.7780485665670203,0.7032743096351624,33,mouseKD
mouseKD,KD_vs_Control,Hoxc8,0.7845015411622384,0.7032743096351624,14,mouseKD
mouseKD,KD_vs_Control,Klf6,-0.7808963418324459,0.7032743096351624,39,mouseKD
mouseKD,KD_vs_Control,Nr2f2,0.7910689884328487,0.7032743096351624,45,mouseKD
mouseKD,KD_vs_Control,Nr6a1,0.7838373617085859,0.7032743096351624,8,mouseKD
mouseKD,KD_vs_Control,Smarca5,-0.7716472186992459,0.7076038718223572,7,mouseKD
mouseKD,KD_vs_Control,Cdx2,-0.7497115842823446,0.7151651978492737,39,mouseKD
mouseKD,KD_vs_Control,Foxo1,-0.7600078895057603,0.7151651978492737,193,mouseKD
mouseKD,KD_vs_Control,Hoxa9,-0.7562354331359148,0.7151651978492737,30,mouseKD
mouseKD,KD_vs_Control,Kat2b,-0.7600430312583625,0.7151651978492737,13,mouseKD
mouseKD,KD_vs_Control,Mbd1,0.7489527051197271,0.7151651978492737,12,mouseKD
mouseKD,KD_vs_Control,Mlxipl,0.7499839762752658,0.7151651978492737,11,mouseKD
mouseKD,KD_vs_Control,Nkx3-2,-0.7509466225510273,0.7151651978492737,5,mouseKD
mouseKD,KD_vs_Control,Snai2,0.75459418761463,0.7151651978492737,33,mouseKD
mouseKD,KD_vs_Control,Hoxb4,-0.7414365506498476,0.7153441905975342,7,mouseKD
mouseKD,KD_vs_Control,Pax2,-0.7462541531875551,0.7153441905975342,10,mouseKD
mouseKD,KD_vs_Control,Pax5,0.7445583113597233,0.7153441905975342,46,mouseKD
mouseKD,KD_vs_Control,Sp2,0.7422736316435207,0.7153441905975342,19,mouseKD
mouseKD,KD_vs_Control,Elf2,-0.7377558458135949,0.7153741121292114,5,mouseKD
mouseKD,KD_vs_Control,Rel,0.7393952862916937,0.7153741121292114,65,mouseKD
mouseKD,KD_vs_Control,Foxm1,0.7322938668813855,0.718811571598053,63,mouseKD
mouseKD,KD_vs_Control,Nfkbiz,0.725364943025108,0.7236428260803223,5,mouseKD
mouseKD,KD_vs_Control,Lhx3,0.7214894708396862,0.725585401058197,6,mouseKD
mouseKD,KD_vs_Control,Arid3a,-0.7120217421116046,0.7280917763710022,7,mouseKD
mouseKD,KD_vs_Control,Arid3b,-0.7123134915150431,0.7280917763710022,6,mouseKD
mouseKD,KD_vs_Control,Ciita,-0.7115514925962996,0.7280917763710022,19,mouseKD
mouseKD,KD_vs_Control,Epas1,-0.7132901379824234,0.7280917763710022,64,mouseKD
mouseKD,KD_vs_Control,Pparg,-0.7094059360799089,0.7284009456634521,240,mouseKD
mouseKD,KD_vs_Control,Klf10,-0.7039476207042785,0.7318440079689026,23,mouseKD
mouseKD,KD_vs_Control,Smarca4,-0.6976667389024352,0.7360706329345703,9,mouseKD
mouseKD,KD_vs_Control,Pou2f2,0.695700911619118,0.7362083792686462,20,mouseKD
mouseKD,KD_vs_Control,Btg2,-0.6834887508908842,0.7369765639305115,6,mouseKD
mouseKD,KD_vs_Control,Foxa2,-0.684124336915926,0.7369765639305115,56,mouseKD
mouseKD,KD_vs_Control,Foxd3,0.6920179489353631,0.7369765639305115,9,mouseKD
mouseKD,KD_vs_Control,Gata5,-0.6854954457487971,0.7369765639305115,13,mouseKD
mouseKD,KD_vs_Control,Pou1f1,0.6898826113912351,0.7369765639305115,33,mouseKD
mouseKD,KD_vs_Control,Rxrb,0.6822040013658038,0.7369765639305115,9,mouseKD
mouseKD,KD_vs_Control,Smad5,0.6866900429838295,0.7369765639305115,28,mouseKD
mouseKD,KD_vs_Control,Hoxd3,-0.6731169764130231,0.7408261299133301,9,mouseKD
mouseKD,KD_vs_Control,Hsf4,-0.6727022435656629,0.7408261299133301,8,mouseKD
mouseKD,KD_vs_Control,Zbtb14,-0.6752153973761151,0.7408261299133301,7,mouseKD
mouseKD,KD_vs_Control,Htatip2,-0.665920895140918,0.7413503527641296,14,mouseKD
mouseKD,KD_vs_Control,Rxrg,-0.6682813557273889,0.7413503527641296,7,mouseKD
mouseKD,KD_vs_Control,Sox10,-0.6642785816497625,0.7413503527641296,21,mouseKD
mouseKD,KD_vs_Control,Zbtb4,0.6631576979314842,0.7413503527641296,12,mouseKD
mouseKD,KD_vs_Control,Zfp236,0.6654390257448232,0.7413503527641296,5,mouseKD
mouseKD,KD_vs_Control,Hdac5,-0.6514765329025679,0.7494688034057617,5,mouseKD
mouseKD,KD_vs_Control,Lhx8,-0.6509096250170375,0.7494688034057617,7,mouseKD
mouseKD,KD_vs_Control,Nrf1,0.6480730218673614,0.7504453063011169,71,mouseKD
mouseKD,KD_vs_Control,E2f3,-0.646010480577416,0.750696063041687,62,mouseKD
mouseKD,KD_vs_Control,Dnmt1,0.6371697443682702,0.7522655725479126,121,mouseKD
mouseKD,KD_vs_Control,Lef1,0.637442554418011,0.7522655725479126,64,mouseKD
mouseKD,KD_vs_Control,Sox17,0.6400687060972182,0.7522655725479126,28,mouseKD
mouseKD,KD_vs_Control,Tet1,0.639454372051823,0.7522655725479126,10,mouseKD
mouseKD,KD_vs_Control,Nfatc2,0.6337493543805707,0.753791868686676,50,mouseKD
mouseKD,KD_vs_Control,E4f1,0.6288802843980049,0.7552498579025269,10,mouseKD
mouseKD,KD_vs_Control,Hnf1b,0.6286157440599242,0.7552498579025269,21,mouseKD
mouseKD,KD_vs_Control,Taf1,0.6260195228034868,0.7560073137283325,34,mouseKD
mouseKD,KD_vs_Control,Ebf1,-0.6229450484485972,0.7572115063667297,16,mouseKD
mouseKD,KD_vs_Control,Hoxa10,0.607765823798865,0.7663872838020325,37,mouseKD
mouseKD,KD_vs_Control,Irf5,0.6110338693860733,0.7663872838020325,9,mouseKD
mouseKD,KD_vs_Control,Zfp335,-0.607957255963814,0.7663872838020325,5,mouseKD
mouseKD,KD_vs_Control,Pknox1,-0.5992590055141664,0.7726796269416809,10,mouseKD
mouseKD,KD_vs_Control,Ncoa2,0.5938709641799977,0.7743695378303528,46,mouseKD
mouseKD,KD_vs_Control,Tbx3,-0.5953532616518505,0.7743695378303528,15,mouseKD
mouseKD,KD_vs_Control,Creb1,-0.5905263419381699,0.7749706506729126,305,mouseKD
mouseKD,KD_vs_Control,Hivep1,0.5896478520148678,0.7749706506729126,9,mouseKD
mouseKD,KD_vs_Control,Arid5b,0.5857403320833757,0.7769525647163391,5,mouseKD
mouseKD,KD_vs_Control,Arnt,-0.5804260189281717,0.7802513837814331,51,mouseKD
mouseKD,KD_vs_Control,Mkx,-0.5782841333226042,0.7805800437927246,5,mouseKD
mouseKD,KD_vs_Control,Crem,-0.552980121845926,0.786727249622345,51,mouseKD
mouseKD,KD_vs_Control,E2f5,-0.569094513029382,0.786727249622345,9,mouseKD
mouseKD,KD_vs_Control,Foxl2,0.5497916976455866,0.786727249622345,15,mouseKD
mouseKD,KD_vs_Control,Irf8,-0.5650688303725173,0.786727249622345,41,mouseKD
mouseKD,KD_vs_Control,Kdm5c,-0.5499027305601639,0.786727249622345,17,mouseKD
mouseKD,KD_vs_Control,Kdm5d,-0.5499027305601639,0.786727249622345,17,mouseKD
mouseKD,KD_vs_Control,Klf4,-0.5656430876620793,0.786727249622345,88,mouseKD
mouseKD,KD_vs_Control,Kmt2a,-0.5580251356024166,0.786727249622345,56,mouseKD
mouseKD,KD_vs_Control,Mef2a,0.5507195802429462,0.786727249622345,75,mouseKD
mouseKD,KD_vs_Control,Onecut1,-0.552114913019249,0.786727249622345,12,mouseKD
mouseKD,KD_vs_Control,Pax7,0.5485137875336952,0.786727249622345,12,mouseKD
mouseKD,KD_vs_Control,Pura,0.5558035890390072,0.786727249622345,16,mouseKD
