"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000121691",968.56483589226,-0.566933790727437,0.125784503903801,-4.50718310389827,6.56939397239927e-06,9.69046096723366e-06,"847","CAT","protein_coding","HGNC Symbol",6,"catalase [Source:HGNC Symbol;Acc:HGNC:1516]"
"ENSG00000197712",2129.17331084996,-0.517512220193219,0.114823806268431,-4.50701154239214,6.5747058355443e-06,9.69766986855384e-06,"92689","FAM114A1","protein_coding","HGNC Symbol",6,"family with sequence similarity 114 member A1 [Source:HGNC Symbol;Acc:HGNC:25087]"
"ENSG00000235863",26.7640366729844,-2.38485844448925,0.529150834698518,-4.50695394980907,6.57648993001189e-06,9.69967472718984e-06,"8705","B3GALT4","protein_coding","HGNC Symbol",2,"beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]"
"ENSG00000178741",2904.32934507816,-0.344294083216918,0.0764015734172938,-4.50637425143636,6.59447355210551e-06,9.72557049060522e-06,"9377","COX5A","protein_coding","HGNC Symbol",6,"cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]"
"ENSG00000132823",755.888924994244,-0.526392893842551,0.116814916154583,-4.50621300062371,6.59948429316701e-06,9.73233165900154e-06,"51526","OSER1","protein_coding","HGNC Symbol",2,"oxidative stress responsive serine rich 1 [Source:HGNC Symbol;Acc:HGNC:16105]"
"ENSG00000069812",34.2403102929375,2.23502508899127,0.496013100238882,4.50597995882542,6.60673231845004e-06,9.74176185688914e-06,"54626","HES2","protein_coding","HGNC Symbol",6,"hes family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:16005]"
"ENSG00000199332",8.93664400546624,6.09819253873807,1.35335347200759,4.50598654739613,6.60652729730818e-06,9.74176185688914e-06,"NA","AL645933.1","misc_RNA","Clone-based (Ensembl) gene",1,NA
"ENSG00000269399",18.2117752824214,5.24218140386303,1.16354337454444,4.50535967850404,6.62606129770286e-06,9.76963184103308e-06,"NA","AC008764.6","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000273568",14.5311282011557,5.81848253542506,1.29154133394083,4.50506877520626,6.63514495848648e-06,9.78239324522094e-06,"NA","AC131009.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, sense intronic to PUS1"
"ENSG00000186710",16.7544783505284,-2.67762435210565,0.594405281877813,-4.50471157262708,6.6463151567092e-06,9.79822904737641e-06,"387885","CFAP73","protein_coding","HGNC Symbol",3,"cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]"
"ENSG00000166482",94.8694808318452,4.40686454742391,0.978326807800343,4.50449125209217,6.65321383944881e-06,9.80776599435761e-06,"4239","MFAP4","protein_coding","HGNC Symbol",5,"microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]"
"ENSG00000160746",888.077463569105,-0.548232575634674,0.121717232207187,-4.5041492128368,6.66393735617155e-06,9.82293968500752e-06,"55129","ANO10","protein_coding","HGNC Symbol",17,"anoctamin 10 [Source:HGNC Symbol;Acc:HGNC:25519]"
"ENSG00000259775",9.4320183006398,6.17238401175307,1.37052198507817,4.50367384030035,6.67886856197751e-06,9.84431333655798e-06,"NA","AL138976.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to EIF5"
"ENSG00000103044",87.6705931010552,1.23461268716535,0.27419118005129,4.50274398663882,6.70816736264336e-06,9.88685996702053e-06,"3038","HAS3","protein_coding","HGNC Symbol",5,"hyaluronan synthase 3 [Source:HGNC Symbol;Acc:HGNC:4820]"
"ENSG00000171448",241.598072608377,0.78428291833001,0.174180197918159,4.50270999633675,6.70924069053175e-06,9.88780356108965e-06,"57684","ZBTB26","protein_coding","HGNC Symbol",2,"zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383]"
"ENSG00000256229",37.7275029385513,2.39040141799346,0.530898936057559,4.50255454596409,6.71415151475999e-06,9.89440221288217e-06,"90649","ZNF486","protein_coding","HGNC Symbol",2,"zinc finger protein 486 [Source:HGNC Symbol;Acc:HGNC:20807]"
"ENSG00000271452",9.92131876246792,6.24732388978755,1.38757786447243,4.50232311262967,6.72146908342588e-06,9.90454651614361e-06,"NA","AC005034.6","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, sense intronic to MRPL19"
"ENSG00000121281",673.653431168955,-0.892649203856771,0.198265801463246,-4.50228530219947,6.72266531628535e-06,9.90566988323186e-06,"113","ADCY7","protein_coding","HGNC Symbol",16,"adenylate cyclase 7 [Source:HGNC Symbol;Acc:HGNC:238]"
"ENSG00000253476",9.34065826063977,6.1648358704385,1.36950338000196,4.50151197905746,6.74717616241266e-06,9.94114435546183e-06,"NA","AC091185.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000271182",15.1168509901062,-2.89052043001733,0.642194627439407,-4.50100375573456,6.76333107037699e-06,9.96430358393823e-06,"NA","AC123912.5","processed_pseudogene","Clone-based (Ensembl) gene",1,"cleavage and polyadenylation specific factor 6, 68kDa (CPSF6) pseudogene"
"ENSG00000238058",20.5249838385655,2.64175698962464,0.587453614635999,4.49696269425722,6.89310769069026e-06,1.01548460075149e-05,"NA","AL355574.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript"
"ENSG00000004779",844.91583248348,-0.516894939806064,0.114954280385108,-4.49652625438929,6.90726539926537e-06,1.01750463972918e-05,"4706","NDUFAB1","protein_coding","HGNC Symbol",5,"NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]"
"ENSG00000125384",256.727238697836,-1.46090741815881,0.324904628693071,-4.49641922318963,6.91074163758914e-06,1.0179510393326e-05,"5732","PTGER2","protein_coding","HGNC Symbol",2,"prostaglandin E receptor 2 [Source:HGNC Symbol;Acc:HGNC:9594]"
"ENSG00000261136",17.7799540796933,3.08763670044575,0.686813016268191,4.49560015216727,6.93739948864819e-06,1.0218118085538e-05,"NA","AC023908.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to FSIP1"
"ENSG00000229931",28.4902549544014,3.08599498864665,0.686468923399175,4.49546204271825,6.9419041400025e-06,1.0224093382121e-05,"NA","ATXN1-AS1","lncRNA","HGNC Symbol",2,"ATXN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40515]"
"ENSG00000105808",14.4110399556747,5.80135490052037,1.29050818918128,4.495403399339,6.94381772976979e-06,1.02262520172006e-05,"10156","RASA4","protein_coding","HGNC Symbol",17,"RAS p21 protein activator 4 [Source:HGNC Symbol;Acc:HGNC:23181]"
"ENSG00000232593",40.5225291362811,-1.81813893901196,0.404509273056441,-4.49467802128302,6.96752926928902e-06,1.02605104313919e-05,"NA","KANTR","protein_coding","HGNC Symbol",5,"KDM5C adjacent transcript [Source:HGNC Symbol;Acc:HGNC:49510]"
"ENSG00000114554",7780.98524512961,-0.439897992810579,0.0978829808500194,-4.49412133744282,6.9857789466725e-06,1.02867217074647e-05,"5361","PLXNA1","protein_coding","HGNC Symbol",4,"plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]"
"ENSG00000152583",21.7965520486835,-3.64586124987121,0.811381460093426,-4.49339974991715,7.00950268377315e-06,1.03209897626921e-05,"8404","SPARCL1","protein_coding","HGNC Symbol",10,"SPARC like 1 [Source:HGNC Symbol;Acc:HGNC:11220]"
"ENSG00000135502",46.1222613482688,2.12642126019979,0.473250330770701,4.49322720332145,7.01518692853337e-06,1.03286932528323e-05,"65012","SLC26A10","protein_coding","HGNC Symbol",11,"solute carrier family 26 member 10 [Source:HGNC Symbol;Acc:HGNC:14470]"
"ENSG00000267265",16.8811664763863,5.13696644794053,1.14346075190425,4.49247290681882,7.04008770789805e-06,1.03646870685053e-05,"NA","AC011476.3","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript, antisense to RDH13 and GP6"
"ENSG00000253210",9.41509244892964,6.17787443631971,1.37519002286802,4.49237875027299,7.04320192503158e-06,1.03686032981991e-05,"NA","AC040970.1","lncRNA","Clone-based (Ensembl) gene",6,"novel transcript"
"ENSG00000136247",638.752619039406,0.561512556344148,0.124999342499529,4.49212407934277,7.05163174009034e-06,1.03803399370561e-05,"55146","ZDHHC4","protein_coding","HGNC Symbol",12,"zinc finger DHHC-type palmitoyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:18471]"
"ENSG00000236478",11.4672671385996,-5.65656307264458,1.25922173084023,-4.49211043147275,7.05208376801316e-06,1.03803399370561e-05,"NA","AC012513.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"heterogeneous nuclear ribonucleoprotein A3 (HNRNPA3) pseudogene"
"ENSG00000269293",48.5282342149908,1.6610882877737,0.369837726682768,4.49139762639335,7.07573097963571e-06,1.04144760663454e-05,"NA","ZSCAN16-AS1","lncRNA","HGNC Symbol",5,"ZSCAN16 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48982]"
"ENSG00000270781",13.9695496327297,-3.9326692375193,0.875635687951364,-4.49121625766552,7.08175995490916e-06,1.04226779119763e-05,"NA","AC091133.7","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L37 (RPL37) pseudogene"
"ENSG00000251002",10.6134731230879,-5.45795229236834,1.21527543429232,-4.49112368962399,7.08483895231192e-06,1.0426537309436e-05,"NA","AC244502.1","lncRNA","Clone-based (Ensembl) gene",12,"novel transcript, antisense to IG_gene_cluster"
"ENSG00000204934",19.0744068614206,3.96686649098182,0.883348660945535,4.49071433100459,7.09847039209455e-06,1.04459249098568e-05,"NA","ATP6V0E2-AS1","lncRNA","HGNC Symbol",3,"ATP6V0E2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44180]"
"ENSG00000144278",53.7993401122742,-1.44248885141879,0.321284194906297,-4.48975976499402,7.13035448014799e-06,1.04921684035951e-05,"114805","GALNT13","protein_coding","HGNC Symbol",10,"polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242]"
"ENSG00000119227",47.8058997356187,1.89682564242312,0.422496642443968,4.48956382576384,7.13691609670907e-06,1.05011468476326e-05,"80235","PIGZ","protein_coding","HGNC Symbol",4,"phosphatidylinositol glycan anchor biosynthesis class Z [Source:HGNC Symbol;Acc:HGNC:30596]"
"ENSG00000050820",4795.69650893567,0.324481882144131,0.0722844215701642,4.48896007045124,7.15717099797615e-06,1.053027092117e-05,"9564","BCAR1","protein_coding","HGNC Symbol",22,"BCAR1 scaffold protein, Cas family member [Source:HGNC Symbol;Acc:HGNC:971]"
"ENSG00000104921",9.54289186667617,-4.76206616689451,1.06102889892816,-4.48815877843204,7.18413781292578e-06,1.05685847199623e-05,"2208","FCER2","protein_coding","HGNC Symbol",7,"Fc fragment of IgE receptor II [Source:HGNC Symbol;Acc:HGNC:3612]"
"ENSG00000230621",28.1527333973683,-3.61269502657163,0.804936802248991,-4.48817225958332,7.18368331340862e-06,1.05685847199623e-05,"NA","AC068138.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"similar to part of the heterogeneous nuclear ribonucleoprotein H2 (H') (HNRNPH2) pseudogene"
"ENSG00000185418",296.058444384028,0.734590967870745,0.163698522705512,4.48746241401486,7.20765227056064e-06,1.06024936428415e-05,"123283","TARS3","protein_coding","HGNC Symbol",7,"threonyl-tRNA synthetase 3 [Source:HGNC Symbol;Acc:HGNC:24728]"
"ENSG00000168743",118.929351476314,-1.15550443751705,0.257571328656216,-4.48615318927566,7.25206089111057e-06,1.0667131637398e-05,"255743","NPNT","protein_coding","HGNC Symbol",16,"nephronectin [Source:HGNC Symbol;Acc:HGNC:27405]"
"ENSG00000242114",29.9048217388624,2.13250945529962,0.475390190322927,4.48580870768711,7.2637890434082e-06,1.06836943603279e-05,"51537","MTFP1","protein_coding","HGNC Symbol",6,"mitochondrial fission process 1 [Source:HGNC Symbol;Acc:HGNC:26945]"
"ENSG00000230778",28.192878552706,-2.0391320165489,0.454801296840849,-4.48356684713338,7.34055928630178e-06,1.07959137090942e-05,"100131244","ANKRD63","protein_coding","HGNC Symbol",1,"ankyrin repeat domain 63 [Source:HGNC Symbol;Acc:HGNC:40027]"
"ENSG00000162493",11.1811908594657,-5.55484972298874,1.23905597041549,-4.48313058943256,7.35558840158479e-06,1.08173204849382e-05,"10630","PDPN","protein_coding","HGNC Symbol",12,"podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]"
"ENSG00000162722",29.2655086268429,2.1325504884747,0.475695492108946,4.48301597103698,7.35954189354947e-06,1.08224374511906e-05,"25893","TRIM58","protein_coding","HGNC Symbol",1,"tripartite motif containing 58 [Source:HGNC Symbol;Acc:HGNC:24150]"
"ENSG00000132740",438.824443842316,0.624659339644281,0.139349587070485,4.48267808162444,7.371208422244e-06,1.08388952904696e-05,"3508","IGHMBP2","protein_coding","HGNC Symbol",12,"immunoglobulin mu DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5542]"
"ENSG00000103740",34.1129404731627,-2.54427678421214,0.567690070819944,-4.48180603288924,7.40139999726532e-06,1.08825891632361e-05,"23205","ACSBG1","protein_coding","HGNC Symbol",14,"acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]"
"ENSG00000198468",17.9197396512089,5.2315753463061,1.16730242930937,4.48176514924359,7.4028183455386e-06,1.08839736494491e-05,"NA","FLVCR1-DT","lncRNA","HGNC Symbol",5,"FLVCR1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:39077]"
"ENSG00000205740",21.5566723904478,2.69963906416286,0.602424322012677,4.4812916170839,7.41926522251135e-06,1.09074521881598e-05,"NA","AL359878.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript, antisense to GTPBP4"
"ENSG00000149600",871.020656499672,0.658795034651877,0.147010580042121,4.4812763439415,7.41979627562142e-06,1.09075305197963e-05,"149951","COMMD7","protein_coding","HGNC Symbol",4,"COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]"
"ENSG00000158014",17.0506010768384,-3.3426106028226,0.745971719946342,-4.48088112919755,7.43355069252116e-06,1.09270467008086e-05,"7780","SLC30A2","protein_coding","HGNC Symbol",3,"solute carrier family 30 member 2 [Source:HGNC Symbol;Acc:HGNC:11013]"
"ENSG00000008128",14.4952594089741,5.8159796563377,1.29808024356716,4.48044694090344,7.44868958776644e-06,1.09485953701203e-05,"728642","CDK11A","protein_coding","HGNC Symbol",23,"cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]"
"ENSG00000183726",1477.97961021917,0.448679086690973,0.100148945539876,4.48011793107022,7.46018084261094e-06,1.09647800577356e-05,"23585","TMEM50A","protein_coding","HGNC Symbol",6,"transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]"
"ENSG00000135940",2552.51627430483,-0.459534278634669,0.102611200704416,-4.4784027034087,7.52036329772072e-06,1.10525231161944e-05,"1329","COX5B","protein_coding","HGNC Symbol",4,"cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]"
"ENSG00000125844",17307.1875490775,0.430123939575241,0.0960498092039463,4.47813424243188,7.52982474434442e-06,1.10657160549329e-05,"6238","RRBP1","protein_coding","HGNC Symbol",11,"ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]"
"ENSG00000257740",8.91389681949077,6.097032985163,1.36156061226295,4.47797397357842,7.53547856980571e-06,1.10733120332559e-05,"NA","AC073896.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to CNPY2"
"ENSG00000117155",442.36763794934,0.595602668565199,0.133011649298278,4.4778233463564,7.54079596626394e-06,1.10804126864778e-05,"117178","SSX2IP","protein_coding","HGNC Symbol",10,"SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]"
"ENSG00000232917",10.5711266150541,-3.64404454016352,0.813954927474074,-4.47696109104222,7.57130416294957e-06,1.11245252954137e-05,"NA","HSPE1P6","processed_pseudogene","HGNC Symbol",1,"heat shock protein family E (Hsp10) member 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49325]"
"ENSG00000143318",14.5686355398943,-3.65040190498581,0.815513236599721,-4.4762019071648,7.59826316947211e-06,1.11634177333836e-05,"844","CASQ1","protein_coding","HGNC Symbol",3,"calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]"
"ENSG00000128656",322.536426925774,-0.623924474318207,0.139392661366998,-4.47602096264964,7.60470213311187e-06,1.1172158925286e-05,"1123","CHN1","protein_coding","HGNC Symbol",42,"chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]"
"ENSG00000153233",32.4021431275928,2.55166570312988,0.570130731941664,4.47558000327365,7.62041565883005e-06,1.11945234856888e-05,"5801","PTPRR","protein_coding","HGNC Symbol",11,"protein tyrosine phosphatase receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]"
"ENSG00000130347",145.843614274318,1.00457768553977,0.224495665532185,4.47481996215088,7.647572513333e-06,1.12336945360566e-05,"84816","RTN4IP1","protein_coding","HGNC Symbol",4,"reticulon 4 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18647]"
"ENSG00000182919",324.283892678295,-0.80081020666577,0.178979146565515,-4.47432129403207,7.66544055530418e-06,1.12592168743225e-05,"28970","C11orf54","protein_coding","HGNC Symbol",15,"chromosome 11 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:30204]"
"ENSG00000224722",166.340519319887,-1.24044252059321,0.277351643703398,-4.47245418858864,7.73269696767277e-06,1.13572743033948e-05,"NA","AC020688.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"serine/arginine repetitive matrix 1 (SRRM1) pseudogene"
"ENSG00000136197",9.64546393842119,6.20625163177443,1.38786650637382,4.4717929305679,7.75665165024384e-06,1.13917244885858e-05,"79020","C7orf25","protein_coding","HGNC Symbol",6,"chromosome 7 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:21703]"
"ENSG00000102977",440.234583064045,0.81136004213681,0.18146450174695,4.47117774730533,7.77900092495253e-06,1.14238126281144e-05,"65057","ACD","protein_coding","HGNC Symbol",14,"ACD shelterin complex subunit and telomerase recruitment factor [Source:HGNC Symbol;Acc:HGNC:25070]"
"ENSG00000136937",2917.13251877251,-0.425054000980551,0.0950748747706531,-4.47072901232738,7.79534204261259e-06,1.1447073958503e-05,"4686","NCBP1","protein_coding","HGNC Symbol",5,"nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658]"
"ENSG00000113140",44662.1101307945,0.579421016373639,0.129648802071713,4.46915827307948,7.85280091557865e-06,1.15299662295106e-05,"6678","SPARC","protein_coding","HGNC Symbol",9,"secreted protein acidic and cysteine rich [Source:HGNC Symbol;Acc:HGNC:11219]"
"ENSG00000131737",17.2497464773277,3.76511890457867,0.842466769757462,4.46916013751215,7.85273247376073e-06,1.15299662295106e-05,"100653049","KRT34","protein_coding","HGNC Symbol",1,"keratin 34 [Source:HGNC Symbol;Acc:HGNC:6452]"
"ENSG00000107443",206.948656030641,1.08675256420068,0.243277515924017,4.46713112830412,7.92755412955159e-06,1.16389749696246e-05,"54619","CCNJ","protein_coding","HGNC Symbol",3,"cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]"
"ENSG00000130023",273.396611645136,0.739056295374746,0.165453188387369,4.46686040068579,7.93758885498731e-06,1.16529582380143e-05,"55780","ERMARD","protein_coding","HGNC Symbol",16,"ER membrane associated RNA degradation [Source:HGNC Symbol;Acc:HGNC:21056]"
"ENSG00000104064",704.718521387065,0.503583030116931,0.112755706745998,4.46614228804702,7.96426510452598e-06,1.16913691059882e-05,"2553","GABPB1","protein_coding","HGNC Symbol",11,"GA binding protein transcription factor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4074]"
"ENSG00000224769",14.3888273941744,-3.81844265726631,0.855149937499316,-4.46523175623733,7.99821253365369e-06,1.17397536491739e-05,"NA","MUC20P1","unprocessed_pseudogene","HGNC Symbol",1,"mucin 20, cell surface associated pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51921]"
"ENSG00000229393",18.9463591295238,3.59047808399293,0.804096889600879,4.46523065867733,7.9982535374179e-06,1.17397536491739e-05,"NA","AL139246.4","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000207523",14.1378305882077,-3.95347806798988,0.885405324818463,-4.46516183850653,8.00082499282029e-06,1.17427730367141e-05,"NA","SNORA66","snoRNA","HGNC Symbol",1,"small nucleolar RNA, H/ACA box 66 [Source:HGNC Symbol;Acc:HGNC:10223]"
