"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","chromosome_name","start_position","end_position","gene_biotype","description"
"ENSMUSG00000037070",1252.23600044906,0.337548672530346,0.125235154289408,0.0034890343773805,0.0204608876471965,"19656","Rbmxl1","8",79231898,79235527,"protein_coding","RNA binding motif protein, X-linked like-1 [Source:MGI Symbol;Acc:MGI:1343045]"
"ENSMUSG00000052415",8.61722429089127,1.66411277174272,1.0352837369545,0.00349556865372849,0.0204919862994024,"99681","Tchh","3",93349637,93356384,"protein_coding","trichohyalin [Source:MGI Symbol;Acc:MGI:2177944]"
"ENSMUSG00000037643",3802.23648217629,0.385862011207923,0.146888203096528,0.00349967177535783,0.0205088159708733,"18759","Prkci","3",31049896,31107108,"protein_coding","protein kinase C, iota [Source:MGI Symbol;Acc:MGI:99260]"
"ENSMUSG00000037020",518.153876983622,-0.42515668638848,0.165698613538504,0.00350408724633746,0.0205274635835249,"233064","Wdr62","7",29939563,29979844,"protein_coding","WD repeat domain 62 [Source:MGI Symbol;Acc:MGI:1923696]"
"ENSMUSG00000022508",669.197987647624,0.392721055142179,0.150118958024661,0.00350730158690058,0.0205390641487636,"12053","Bcl6","16",23783802,23807602,"protein_coding","B cell leukemia/lymphoma 6 [Source:MGI Symbol;Acc:MGI:107187]"
"ENSMUSG00000024012",3557.26677478509,-0.341734026929345,0.127517749861732,0.00351208545505811,0.0205598446108098,"56462","Mtch1","17",29551046,29566908,"protein_coding","mitochondrial carrier 1 [Source:MGI Symbol;Acc:MGI:1929261]"
"ENSMUSG00000024866",18.0272025195116,-1.22859224686436,0.708245589928565,0.00351414812883204,0.0205646861139774,"71670","Acy3","19",4036570,4040007,"protein_coding","aminoacylase 3 [Source:MGI Symbol;Acc:MGI:1918920]"
"ENSMUSG00000022526",747.898731610739,-0.479945350716689,0.193270038824016,0.00351601169715617,0.0205683594642426,"71591","Zfp251","15",76735809,76755635,"protein_coding","zinc finger protein 251 [Source:MGI Symbol;Acc:MGI:1918841]"
"ENSMUSG00000054381",370.638976331548,0.436059633777061,0.170836422914355,0.00352006801772039,0.0205848531338442,"269997","Zfp747","7",126971709,126975222,"protein_coding","zinc finger protein 747 [Source:MGI Symbol;Acc:MGI:2443581]"
"ENSMUSG00000022698",6372.92945805462,0.408174400320769,0.153661699604077,0.00353559016552714,0.0206683621794409,"72117","Naa50","16",43960193,43983729,"protein_coding","N(alpha)-acetyltransferase 50, NatE catalytic subunit [Source:MGI Symbol;Acc:MGI:1919367]"
"ENSMUSG00000035790",303.085685940765,0.435734164453165,0.170942279391987,0.00353750203322053,0.0206722775066325,"66994","Cep19","16",31918618,31926887,"protein_coding","centrosomal protein 19 [Source:MGI Symbol;Acc:MGI:1914244]"
"ENSMUSG00000027868",3961.19152092015,0.266701158816592,0.0961410025216388,0.00356100601863869,0.0207804429061023,"21384","Tbx15","3",99147697,99261575,"protein_coding","T-box 15 [Source:MGI Symbol;Acc:MGI:1277234]"
"ENSMUSG00000027944",2101.43346739191,0.286646375937603,0.104056667106855,0.00355899688677392,0.0207804429061023,"23897","Hax1","3",89902753,89906087,"protein_coding","HCLS1 associated X-1 [Source:MGI Symbol;Acc:MGI:1346319]"
"ENSMUSG00000054793",26.2457802195595,-1.02149328782168,0.54693034725617,0.00356075744606198,0.0207804429061023,"260299","Cadm4","7",24181448,24203964,"protein_coding","cell adhesion molecule 4 [Source:MGI Symbol;Acc:MGI:2449088]"
"ENSMUSG00000059363",321.116920647248,0.406933032440789,0.157327024359853,0.00355884137863537,0.0207804429061023,"14297","Fxn","19",24238817,24257969,"protein_coding","frataxin [Source:MGI Symbol;Acc:MGI:1096879]"
"ENSMUSG00000026566",1218.21829874968,-0.327614391015685,0.121515894806183,0.00356738150027741,0.0208082381833137,"68481","Mpzl1","1",165419809,165462107,"protein_coding","myelin protein zero-like 1 [Source:MGI Symbol;Acc:MGI:1915731]"
"ENSMUSG00000037060",1079.44587318704,-0.449345848689421,0.17814598703465,0.0035682696494128,0.0208082381833137,"109042","Cavin3","7",105129290,105131507,"protein_coding","caveolae associated 3 [Source:MGI Symbol;Acc:MGI:1923422]"
"ENSMUSG00000035051",397.619488274247,-0.408743261445233,0.158284173313036,0.00357475199923565,0.0208387381867877,"106794","Dhx57","17",80545738,80597905,"protein_coding","DExH-box helicase 57 [Source:MGI Symbol;Acc:MGI:2147067]"
"ENSMUSG00000022601",946.195717469899,0.46149553758116,0.184053703709665,0.00358074697815721,0.0208592315316977,"271377","Zbtb11","16",55794246,55829276,"protein_coding","zinc finger and BTB domain containing 11 [Source:MGI Symbol;Acc:MGI:2443876]"
"ENSMUSG00000030861",1364.5305512756,0.390483261421422,0.149538213802973,0.00358077416848286,0.0208592315316977,"66885","Acadsb","7",131012330,131050673,"protein_coding","acyl-Coenzyme A dehydrogenase, short/branched chain [Source:MGI Symbol;Acc:MGI:1914135]"
"ENSMUSG00000020231",1470.71873239779,0.284604951173458,0.103439480596687,0.0035843714417444,0.0208728810024325,"64451","Dip2a","10",76095263,76181125,"protein_coding","disco interacting protein 2 homolog A [Source:MGI Symbol;Acc:MGI:2385920]"
"ENSMUSG00000021548",1143.11596635801,-0.29688619556138,0.108593536306386,0.0035857522116033,0.0208736180684553,"66671","Ccnh","13",85337527,85371588,"protein_coding","cyclin H [Source:MGI Symbol;Acc:MGI:1913921]"
"ENSMUSG00000040428",56.64687782967,-1.16694768932688,0.684395188792659,0.00359531268995936,0.0209219542304173,"69217","Plekha4","7",45175754,45203653,"protein_coding","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4 [Source:MGI Symbol;Acc:MGI:1916467]"
"ENSMUSG00000020464",2012.3824357446,-0.402734655871767,0.153431270130339,0.00360774888591946,0.0209796522391186,"71701","Pnpt1","11",29080744,29111828,"protein_coding","polyribonucleotide nucleotidyltransferase 1 [Source:MGI Symbol;Acc:MGI:1918951]"
"ENSMUSG00000052566",444.086941854149,0.507076179582055,0.208011341881152,0.00360751466854363,0.0209796522391186,"170833","Hook2","8",85717232,85729978,"protein_coding","hook microtubule tethering protein 2 [Source:MGI Symbol;Acc:MGI:2181664]"
"ENSMUSG00000005846",7608.17587538911,0.430043447080065,0.168863877613839,0.00362790158871573,0.0210894747261599,"66409","Rsl1d1","16",11010834,11021195,"protein_coding","ribosomal L1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1913659]"
"ENSMUSG00000022255",5927.11114676595,-0.34503203974315,0.130023698175715,0.00363769313697157,0.0211390107816403,"67154","Mtdh","15",34082840,34145770,"protein_coding","metadherin [Source:MGI Symbol;Acc:MGI:1914404]"
"ENSMUSG00000111932",61.6269885580089,0.6799178720628,0.30911849715163,0.00364171817977702,0.0211550141940764,"#N/A","Gm18899","12",78302664,78303209,"processed_pseudogene","predicted gene, 18899 [Source:MGI Symbol;Acc:MGI:5011084]"
"ENSMUSG00000024993",704.139954997223,0.324948730342158,0.120580641013272,0.00364659717312967,0.0211759653706899,"67894","Dennd10","19",60800023,60824665,"protein_coding","DENN domain containing 10 [Source:MGI Symbol;Acc:MGI:1915144]"
"ENSMUSG00000034587",91.0580295817831,-0.632314936413556,0.280618768545314,0.00365544704065474,0.0212199529465005,"71523","8430429K09Rik","11",3401694,3437132,"lncRNA","RIKEN cDNA 8430429K09 gene [Source:MGI Symbol;Acc:MGI:1918773]"
"ENSMUSG00000042709",954.518158405562,-0.347029457895566,0.130283753735905,0.0036598437428065,0.0212380681351215,"246782","Atpaf2","11",60291452,60309283,"protein_coding","ATP synthase mitochondrial F1 complex assembly factor 2 [Source:MGI Symbol;Acc:MGI:2180561]"
"ENSMUSG00000020601",1623.7932275806,-0.493043370950714,0.201521353436345,0.00366864266529797,0.0212817078698341,"217410","Trib2","12",15841728,15866923,"protein_coding","tribbles pseudokinase 2 [Source:MGI Symbol;Acc:MGI:2145021]"
"ENSMUSG00000038481",720.14338126573,-0.365288635777156,0.139272387058437,0.00367275956686232,0.021298166366303,"78334","Cdk19","10",40215560,40359814,"protein_coding","cyclin dependent kinase 19 [Source:MGI Symbol;Acc:MGI:1925584]"
"ENSMUSG00000089901",58.2146933614316,-1.26955140011617,0.7877415628369,0.00367706746027585,0.0213157205647408,"#N/A","Gm8113","14",44162847,44170868,"protein_coding","predicted gene 8113 [Source:MGI Symbol;Acc:MGI:3648791]"
"ENSMUSG00000038028",429.569659640647,0.467062125404292,0.187605156015224,0.00367872849437949,0.0213179242102918,"319801","Tigar","6",127062079,127086520,"protein_coding","Trp53 induced glycolysis regulatory phosphatase [Source:MGI Symbol;Acc:MGI:2442752]"
"ENSMUSG00000129100",33.4277714871059,1.00630119794548,0.552642749322538,0.00368575854250039,0.0213512284799283,"#N/A","","17",36582559,36629670,"lncRNA","novel transcript, antisense to H2-M10.2 and Trim39"
"ENSMUSG00000036707",2260.770407915,0.328298369777022,0.122208772405588,0.00369003847656794,0.0213685839824357,"12283","Cab39","1",85721162,85779297,"protein_coding","calcium binding protein 39 [Source:MGI Symbol;Acc:MGI:107438]"
"ENSMUSG00000022247",2285.56023688078,-0.385512165919572,0.148051032895213,0.00371061499129004,0.0214802661913183,"67832","Brix1","15",10474865,10486033,"protein_coding","BRX1, biogenesis of ribosomes [Source:MGI Symbol;Acc:MGI:1915082]"
"ENSMUSG00000128947",49.3359012174987,-0.724777948984436,0.339963995271602,0.00373668056987576,0.021623635161489,"#N/A","","17",87379421,87414856,"lncRNA","novel transcript"
"ENSMUSG00000029432",1032.3344820702,-0.366426699532513,0.139516387093594,0.00374373373613094,0.0216569206014693,"14467","Nipsnap2","5",129802127,129835391,"protein_coding","nipsnap homolog 2 [Source:MGI Symbol;Acc:MGI:1278343]"
"ENSMUSG00000002365",5351.36798544118,0.348226189677049,0.131075663062655,0.00375355466520249,0.0217061884270205,"66616","Snx9","17",5891604,5982229,"protein_coding","sorting nexin 9 [Source:MGI Symbol;Acc:MGI:1913866]"
"ENSMUSG00000029156",558.910522174946,-0.395093006731255,0.153391999585346,0.00377728899943947,0.0218358530106534,"24051","Sgcb","5",73790092,73805133,"protein_coding","sarcoglycan, beta (dystrophin-associated glycoprotein) [Source:MGI Symbol;Acc:MGI:1346523]"
"ENSMUSG00000052727",6811.56909637425,-0.329344773051863,0.123282266341444,0.00380305411626916,0.0219771630753707,"17755","Map1b","13",99557954,99653048,"protein_coding","microtubule-associated protein 1B [Source:MGI Symbol;Acc:MGI:1306778]"
"ENSMUSG00000075702",274.873428604439,-0.64586726720841,0.292369756085554,0.00381965676754904,0.0220654451865042,"114679","Selenom","11",3464684,3467351,"protein_coding","selenoprotein M [Source:MGI Symbol;Acc:MGI:2149786]"
"ENSMUSG00000026420",19.8370415805398,1.33069037253343,0.853210788012208,0.00382139932075665,0.0220678518026901,"93672","Il24","1",130809811,130815191,"protein_coding","interleukin 24 [Source:MGI Symbol;Acc:MGI:2135548]"
"ENSMUSG00000120594",128.417167122375,-0.606456195771094,0.267234596010294,0.00382720935973305,0.0220937375560309,"#N/A","Gm9975","11",86466894,86471300,"lncRNA","predicted gene 9975 [Source:MGI Symbol;Acc:MGI:3642180]"
"ENSMUSG00000030849",8.89968434963123,-1.6838040551757,1.04648539530247,0.00383060085874396,0.0221056484369195,"14183","Fgfr2","7",129764181,132725079,"protein_coding","fibroblast growth factor receptor 2 [Source:MGI Symbol;Acc:MGI:95523]"
"ENSMUSG00000022338",994.200312435321,-0.333084655780953,0.125069202312984,0.00383977555042282,0.022150913166616,"223527","Eny2","15",44291438,44301652,"protein_coding","ENY2 transcription and export complex 2 subunit [Source:MGI Symbol;Acc:MGI:1919286]"
"ENSMUSG00000037965",1287.90203604901,0.331575101329836,0.124251073661795,0.00385379200360775,0.0222240680235772,"106205","Zc3h7a","16",10954456,10994257,"protein_coding","zinc finger CCCH type containing 7 A [Source:MGI Symbol;Acc:MGI:2445044]"
"ENSMUSG00000059461",1508.76728717119,0.310928510162353,0.115427306963317,0.00386292345228671,0.0222690110898537,"#N/A","Gm7331","X",161349853,161350239,"processed_pseudogene","predicted gene 7331 [Source:MGI Symbol;Acc:MGI:3644702]"
"ENSMUSG00000002307",932.378048385513,0.363411572785826,0.138557601658657,0.00386945264823429,0.0222792251098461,"13163","Daxx","17",34128388,34134564,"protein_coding","Fas death domain-associated protein [Source:MGI Symbol;Acc:MGI:1197015]"
"ENSMUSG00000019984",927.625042805243,-0.30537351483317,0.11321152814965,0.00387004985835277,0.0222792251098461,"70208","Med23","10",24745884,24789579,"protein_coding","mediator complex subunit 23 [Source:MGI Symbol;Acc:MGI:1917458]"
"ENSMUSG00000056851",15402.5966335967,-0.298783386585431,0.110368794670023,0.00386912456426272,0.0222792251098461,"18521","Pcbp2","15",102378974,102408496,"protein_coding","poly(rC) binding protein 2 [Source:MGI Symbol;Acc:MGI:108202]"
"ENSMUSG00000107388",23.3091770662524,-1.08295268971223,0.611913803851553,0.00386881937875745,0.0222792251098461,"105242579","Gm42788","5",149081073,149090350,"lncRNA","predicted gene 42788 [Source:MGI Symbol;Acc:MGI:5662925]"
"ENSMUSG00000024759",5096.20173542606,0.317303296419367,0.117743204690167,0.00387791700601426,0.0223167955501712,"109168","Atl3","19",7471405,7517039,"protein_coding","atlastin GTPase 3 [Source:MGI Symbol;Acc:MGI:1924270]"
"ENSMUSG00000037295",456.034054083419,0.338861610737175,0.127644360905421,0.0038835857484771,0.0223416929180451,"100017","Ldlrap1","4",134468865,134495335,"protein_coding","low density lipoprotein receptor adaptor protein 1 [Source:MGI Symbol;Acc:MGI:2140175]"
"ENSMUSG00000027353",416.905553234951,-0.39824908177205,0.15512511084705,0.00389337282723865,0.0223902570710894,"66634","Mcm8","2",132658061,132686117,"protein_coding","minichromosome maintenance 8 homologous recombination repair factor [Source:MGI Symbol;Acc:MGI:1913884]"
"ENSMUSG00000033717",28.0223772190364,0.944811844965018,0.50696893688065,0.00390451088995926,0.022446554314885,"11551","Adra2a","19",54032582,54037413,"protein_coding","adrenergic receptor, alpha 2a [Source:MGI Symbol;Acc:MGI:87934]"
"ENSMUSG00000033149",2644.80356369606,0.351479725134217,0.133348634784952,0.00390980266877053,0.0224692147155897,"208177","Phldb2","16",45566606,45773961,"protein_coding","pleckstrin homology like domain, family B, member 2 [Source:MGI Symbol;Acc:MGI:2444981]"
"ENSMUSG00000027562",40.1613018397587,-0.814528485479174,0.406136654998211,0.00391315191019554,0.022480699772656,"12349","Car2","3",14951333,14965830,"protein_coding","carbonic anhydrase 2 [Source:MGI Symbol;Acc:MGI:88269]"
"ENSMUSG00000031711",1237.68751890231,0.326183087470822,0.122165836239061,0.00392348816300034,0.0225323027939319,"30932","Zfp330","8",83490236,83500789,"protein_coding","zinc finger protein 330 [Source:MGI Symbol;Acc:MGI:1353574]"
"ENSMUSG00000018819",219.270687279867,-0.552836985828441,0.237015321828118,0.00392689412724758,0.0225437478400213,"16985","Lsp1","7",142014546,142048604,"protein_coding","lymphocyte specific 1 [Source:MGI Symbol;Acc:MGI:96832]"
"ENSMUSG00000032870",622.772577687948,-0.376264883242971,0.14489593418037,0.00392819015418264,0.0225437478400213,"69780","Smap2","4",120825514,120874444,"protein_coding","small ArfGAP 2 [Source:MGI Symbol;Acc:MGI:1917030]"
"ENSMUSG00000028514",3388.60791848698,0.308923555984536,0.114506604272436,0.00392972585218477,0.0225447870933854,"329908","Usp24","4",106173417,106298519,"protein_coding","ubiquitin specific peptidase 24 [Source:MGI Symbol;Acc:MGI:1919936]"
"ENSMUSG00000021959",508.190560447665,0.452974635417976,0.18244942651035,0.0039481419381136,0.022637631213737,"50523","Lats2","14",57927119,57995845,"protein_coding","large tumor suppressor 2 [Source:MGI Symbol;Acc:MGI:1354386]"
"ENSMUSG00000029474",527.900580106859,0.371981792628632,0.142950098085687,0.0039510731464921,0.022637631213737,"80751","Rnf34","5",122988111,123009354,"protein_coding","ring finger protein 34 [Source:MGI Symbol;Acc:MGI:2153340]"
"ENSMUSG00000046010",415.124129525761,-0.384002960305584,0.148681896305404,0.00395106353545346,0.022637631213737,"66983","Zfp830","11",82655171,82656761,"protein_coding","zinc finger protein 830 [Source:MGI Symbol;Acc:MGI:1914233]"
"ENSMUSG00000056515",3294.43275184418,0.291163132044324,0.107403772923947,0.00395135003760777,0.022637631213737,"106572","Rab31","17",65958724,66079747,"protein_coding","RAB31, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914603]"
"ENSMUSG00000003500",2221.98327450235,0.296185294963903,0.109524601375238,0.00395720423538513,0.022651115399431,"23917","Impdh1","6",29200433,29216363,"protein_coding","inosine monophosphate dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:96567]"
"ENSMUSG00000020844",1740.92597004006,-0.347036793255542,0.131793598455301,0.00395711128048846,0.022651115399431,"18230","Nxn","11",76148024,76289966,"protein_coding","nucleoredoxin [Source:MGI Symbol;Acc:MGI:109331]"
"ENSMUSG00000047963",48.7714306622924,0.868149027019254,0.452368321592943,0.00395778667196692,0.022651115399431,"52331","Stbd1","5",92750900,92754438,"protein_coding","starch binding domain 1 [Source:MGI Symbol;Acc:MGI:1261768]"
"ENSMUSG00000032374",1965.30010988171,0.327686541387143,0.122834278468353,0.00397314373230942,0.0227272807324145,"26432","Plod2","9",92424276,92490481,"protein_coding","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]"
"ENSMUSG00000071266",140.39285015782,-0.583519189996352,0.255590112396077,0.00397382604886896,0.0227272807324145,"74149","Zfp946","17",22643203,22675670,"protein_coding","zinc finger protein 946 [Source:MGI Symbol;Acc:MGI:1921399]"
"ENSMUSG00000073616",967.317735781742,-0.332299463880407,0.125321664292547,0.00398253568147235,0.0227692687553227,"66915","Cops9","1",92564867,92569707,"protein_coding","COP9 signalosome subunit 9 [Source:MGI Symbol;Acc:MGI:1914165]"
"ENSMUSG00000022961",9850.81378306015,0.275767102876598,0.101215862912282,0.00401158700126652,0.0229274871092303,"20658","Son","16",91444394,91476109,"protein_coding","Son DNA binding protein [Source:MGI Symbol;Acc:MGI:98353]"
"ENSMUSG00000031577",664.667995197428,0.352023376914734,0.134210096189839,0.00401971459774995,0.0229660521971687,"234138","Tti2","8",31640343,31654730,"protein_coding","TELO2 interacting protein 2 [Source:MGI Symbol;Acc:MGI:2384576]"
